coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Feb 19 15:41:36 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647889504&oldid=647889361,0,568435240169041920,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EBIST7k9xj,https://twitter.com/gccaedits/status/568435240169041920,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 19 15:40:41 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647889361&oldid=647888723,0,568435008664440833,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/OcJvJVu5SY,https://twitter.com/gccaedits/status/568435008664440833,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 19 15:36:26 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647888723&oldid=647855577,0,568433938852679681,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Colt Canada C7 rifle Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Ap03tHlOML,https://twitter.com/gccaedits/status/568433938852679681,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 19 15:32:58 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647888330&oldid=647888151,0,568433064398995456,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",C79 optical sight Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/9Bc52qzwil,https://twitter.com/gccaedits/status/568433064398995456,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Thu Feb 19 15:31:28 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647888151&oldid=639299358,0,568432686592892928,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",C79 optical sight Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/MyOoaOcyQ2,https://twitter.com/gccaedits/status/568432686592892928,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:50:55 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647777893&oldid=647776476,0,568180892209946624,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/uYIdttJn2x,https://twitter.com/gccaedits/status/568180892209946624,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:39:01 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647776476&oldid=647774981,1,568177895954386944,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/qhtA23Vl6o,https://twitter.com/gccaedits/status/568177895954386944,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:32:43 +0000 2015,,,,0,568176310339674112,gccaedits,568174943940292608,2613454796,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gccaedits Opposite of young, but I LOVE snakes.",https://twitter.com/An_Seabhac/status/568176310339674112,Sat Dec 27 02:35:33 +0000 2008,An_Seabhac,False,"Actor, writer, editor, Hibernian. Lucky woman. I live in Canada. See my business feed: @DrKel_Editor",14935,1234,1239,44,,Kel Pero,An_Seabhac,11476,Eastern Time (US & Canada),http://about.me/An_Seabhac,False
,Wed Feb 18 22:27:17 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647774981&oldid=647774008,0,568174943940292608,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/2mOHsfkxxD,https://twitter.com/gccaedits/status/568174943940292608,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:19:39 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647774008&oldid=647773237,0,568173022953271297,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/1pmCTG7B3R,https://twitter.com/gccaedits/status/568173022953271297,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:13:19 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647773237&oldid=647772769,0,568171427238690816,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/TqCgEr32tA,https://twitter.com/gccaedits/status/568171427238690816,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:10:03 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647772769&oldid=647772181,0,568170605939453953,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/x8sOr31ywp,https://twitter.com/gccaedits/status/568170605939453953,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 22:05:37 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647772181&oldid=647770261,0,568169489910648832,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/aEqTWkuH2q,https://twitter.com/gccaedits/status/568169489910648832,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:51:04 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647770261&oldid=647769528,0,568165828560093184,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/298TuruvyJ,https://twitter.com/gccaedits/status/568165828560093184,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:46:05 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647769528&oldid=647769029,1,568164574979080192,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/htnJma1EII,https://twitter.com/gccaedits/status/568164574979080192,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:42:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647769029&oldid=647768316,0,568163640953712640,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/RaVhlfh78X,https://twitter.com/gccaedits/status/568163640953712640,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:36:55 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647768316&oldid=647767316,0,568162268413870080,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/tJpa0VsABf,https://twitter.com/gccaedits/status/568162268413870080,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:29:32 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647767316&oldid=647766384,0,568160411624849408,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/edGGJbr4KD,https://twitter.com/gccaedits/status/568160411624849408,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:22:35 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647766384&oldid=647765600,0,568158662725902336,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/V4nfFAOnWP,https://twitter.com/gccaedits/status/568158662725902336,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:16:17 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647765600&oldid=647765326,0,568157076704366592,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/XKqHbSDCfx,https://twitter.com/gccaedits/status/568157076704366592,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:13:59 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647765326&oldid=647764064,0,568156498033045504,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/j3Kv1uEgI2,https://twitter.com/gccaedits/status/568156498033045504,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 21:04:45 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647764064&oldid=647762525,0,568154173910470656,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/abs4pb5v5U,https://twitter.com/gccaedits/status/568154173910470656,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:54:06 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647762525&oldid=647760914,0,568151492470956033,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Eh3UdoBkA3,https://twitter.com/gccaedits/status/568151492470956033,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:42:13 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760914&oldid=647760672,0,568148503513444352,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/aLIDzxjLfs,https://twitter.com/gccaedits/status/568148503513444352,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:40:25 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760672&oldid=647760494,0,568148049433903104,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LJMEHdreDR,https://twitter.com/gccaedits/status/568148049433903104,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:39:08 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760494&oldid=647760389,0,568147727600754688,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/venmoHt6Io,https://twitter.com/gccaedits/status/568147727600754688,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:38:28 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760389&oldid=647759811,0,568147558981349376,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/RB7A1iOjwS,https://twitter.com/gccaedits/status/568147558981349376,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:34:18 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647759811&oldid=647754429,0,568146509520359428,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/n1mbO4CXg9,https://twitter.com/gccaedits/status/568146509520359428,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:18:48 +0000 2015,,,http://paper.li/wayneborean/1323119784,0,568142611208384512,,,,en,,False,0,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",Wayne Borean Daily is out! http://t.co/7r49Fr8wW8 Stories via @gccaedits,https://twitter.com/wayneborean/status/568142611208384512,Fri Jun 05 00:09:07 +0000 2009,wayneborean,False,"Publisher, Editor, Writer. HWA Member. Do Politics, IP, Tech, Creative Arts. Follows: Be interesting & human. #ASMSG 
https://t.co/eCKirBjmpT",77,11380,11695,298,,Wayne Borean,wayneborean,28915,Eastern Time (US & Canada),http://madhatter.ca,False
,Wed Feb 18 19:59:21 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647754919&oldid=620108628,0,568137716283666432,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Rolltop desk Wikipedia article edited anonymously from Industry Canada http://t.co/xh2ECX0zBt,https://twitter.com/gccaedits/status/568137716283666432,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:56:03 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647754429&oldid=647753906,0,568136883903062016,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/VJpDCB8O5r,https://twitter.com/gccaedits/status/568136883903062016,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:52:14 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753906&oldid=647753875,0,568135924976095232,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/g0Vtv7LRSn,https://twitter.com/gccaedits/status/568135924976095232,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:51:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753875&oldid=647753767,0,568135836635693056,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/k4tofIvwaA,https://twitter.com/gccaedits/status/568135836635693056,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:51:10 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753767&oldid=647753202,0,568135654447714304,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/et2MJRpJaF,https://twitter.com/gccaedits/status/568135654447714304,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:47:12 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753202&oldid=647752479,0,568134656228524032,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/BVJMXTDlEB,https://twitter.com/gccaedits/status/568134656228524032,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:41:46 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647752479&oldid=647752066,0,568133291632693248,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/3PsaLSl1OC,https://twitter.com/gccaedits/status/568133291632693248,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:38:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647752066&oldid=647751674,0,568132563715395584,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/CzxWabQADY,https://twitter.com/gccaedits/status/568132563715395584,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:35:32 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647751674&oldid=647750880,0,568131721394323456,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/T9MAaV98ne,https://twitter.com/gccaedits/status/568131721394323456,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
