coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Feb 25 22:11:45 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648850783&oldid=648850512,0,570707752105979905,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Maurice Vellacott Wikipedia article edited anonymously from Canadian House of Commons http://t.co/jbPNOacDT5,https://twitter.com/gccaedits/status/570707752105979905,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 22:09:18 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648850512&oldid=643425505,0,570707131692920834,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Maurice Vellacott Wikipedia article edited anonymously from Canadian House of Commons http://t.co/JuyhschkHL,https://twitter.com/gccaedits/status/570707131692920834,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 20:49:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648840234&oldid=647783216,0,570687148212559872,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","List of people from London, Ontario Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/T2nz0GRGPi",https://twitter.com/gccaedits/status/570687148212559872,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 19:57:29 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648833292&oldid=648830752,1,570673960532246528,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Grant Lawrence Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/bMww0LUQkK,https://twitter.com/gccaedits/status/570673960532246528,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 25 19:37:41 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648830752&oldid=648053152,2,570668978110128128,,,,en,,False,4,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Grant Lawrence Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/OacvVi9ZE4,https://twitter.com/gccaedits/status/570668978110128128,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 21:28:58 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648686432&oldid=642862448,0,570334593598955520,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",65th Infantry Regiment (United Stat Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/PufmHDNAWM,https://twitter.com/gccaedits/status/570334593598955520,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 18:19:59 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657732&oldid=648587757,1,570287035149365248,gccaedits,570282222135193601,2613454796,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great, now I'm craving one RT@gccaedits Wagon Wheels Wikipedia article edited by anon at Shared Services Canada http://t.co/dXslBj4Gcn …",https://twitter.com/GemColl/status/570287035149365248,Mon Nov 08 17:08:50 +0000 2010,GemColl,False,"30-something communicatrix: the written word, pop culture, geekery, tech, politics, IP, and her English bulldog. RTs not necessarily blah blah blah...",544,572,876,16,Ottawa,Gemma Collins,GemColl,4472,Quito,,False
,Tue Feb 24 18:02:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657957&oldid=648657732,1,570282602977992705,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/rg96VilKoE,https://twitter.com/gccaedits/status/570282602977992705,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 18:00:51 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648657732&oldid=648587757,2,570282222135193601,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Wagon Wheels Wikipedia article edited anonymously from Shared Services Canada http://t.co/xFoOednJXk,https://twitter.com/gccaedits/status/570282222135193601,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 24 11:39:57 +0000 2015,,,http://paper.li/Tekebo/1332639392,0,570186365209612288,,,,en,,False,0,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",John's Journal is out! http://t.co/2NrnRCbSXL Stories via @daveexplosm @gccaedits @Momma_Sunshine,https://twitter.com/John_Thibeau/status/570186365209612288,Thu Apr 02 19:17:08 +0000 2009,John_Thibeau,False,Public Relations & Social Media are my thing. Owner/Operator My South Shore Media (@SShoreMedia) 'temet noche',2316,1436,1680,52,"Yarmouth, Nova Scotia",John Thibeau,John_Thibeau,23534,Atlantic Time (Canada),http://www.thibeautime.blogspot.ca,False
,Tue Feb 24 07:45:05 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648593586&oldid=648531015,0,570127256464412672,Canada,,2459609448,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Canada WHY? ""@gccaedits: Fresh Off the Boat Wikipedia article edited anonymously from Shared Services Canada http://t.co/XNifvM4IGW""",https://twitter.com/Edward_YYJ/status/570127256464412672,Sun Mar 03 15:10:14 +0000 2013,Edward_YYJ,False,"News junkie; semi-retired; wikipedia fanatic; have passport, will travel; shallower footprints through weight loss. Make me laugh!",1677,336,1080,12,"Victoria, BC, Canada",Edward Ross,Edward_YYJ,3008,,,False
,Tue Feb 24 06:47:13 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648593586&oldid=648531015,1,570112697158799360,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Fresh Off the Boat Wikipedia article edited anonymously from Shared Services Canada http://t.co/B7Sxv8mhbC,https://twitter.com/gccaedits/status/570112697158799360,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 21:08:28 +0000 2015,,,,0,569967049214001152,,,,en,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",I'm noticing a major diffrence between @gccaedits and @congressedits Canadian edits: Mostly corrections and geeks. US: Political. Just me?,https://twitter.com/Canageek/status/569967049214001152,Sat Nov 01 04:29:40 +0000 2008,Canageek,False,"Canadian Geek. Working on my Masters in Chemistry at SFU. Graduate of McMaster University. Gamer. Tabletop RPGs, not those new-fangled electronic things.",1978,1315,1188,106,"Vancouver, British Columbia",Canageek,Canageek,105595,Eastern Time (US & Canada),http://canageek.wordpress.com/,False
,Mon Feb 23 21:06:56 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648532109&oldid=627720623,1,569966662239305728,,,,en,,False,6,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Talk:Spawn (comics) Wikipedia article edited anonymously from Shared Services Canada http://t.co/XnUgEKlE6Z,https://twitter.com/gccaedits/status/569966662239305728,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 19:58:21 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648522592&oldid=648508036,0,569949402460241920,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/EyXCXxy5GA,https://twitter.com/gccaedits/status/569949402460241920,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 19:49:43 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648521387&oldid=646890990,0,569947229945012224,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",How Few Remain Wikipedia article edited anonymously from Canadian House of Commons http://t.co/Jd18Y9KIDB,https://twitter.com/gccaedits/status/569947229945012224,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 19:41:55 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648520348&oldid=647998580,0,569945268625522688,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Pattie Mallette Wikipedia article edited anonymously from Shared Services Canada http://t.co/x7bOiAahZ2,https://twitter.com/gccaedits/status/569945268625522688,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 18:46:12 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648512833&oldid=646204613,0,569931244479361025,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",LAPV Enok Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/rIzH1X5pAh,https://twitter.com/gccaedits/status/569931244479361025,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 17:33:31 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648503413&oldid=648503017,0,569912956626051073,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/D6hFE3f9M0,https://twitter.com/gccaedits/status/569912956626051073,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 17:30:37 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648503017&oldid=648404939,0,569912225651150848,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/b592OC5vQa,https://twitter.com/gccaedits/status/569912225651150848,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 14:42:29 +0000 2015,,,,1,569869913873113088,gccaedits,569858611922542593,2613454796,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@gccaedits why is the GoC editing Wikipedia? 

Why don't they update their OWN website, @pmharper?",https://twitter.com/Pepperfire/status/569869913873113088,Mon Nov 03 16:05:09 +0000 2008,Pepperfire,False,"Unitarian, tarot reading, autistic swamp witch with a penchant for using chilli peppers to change the world.",16268,5177,3824,298,"ÜT: 45.487434,-74.314264",Tina Brooks.,Pepperfire,67266,Central Time (US & Canada),http://about.me/Pepperfire,False
,Mon Feb 23 13:58:49 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648477066&oldid=648466420,0,569858923655794690,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Talk:Dumas Brothel Wikipedia article edited anonymously from Natural Resources Canada http://t.co/G1J2wsl2PX,https://twitter.com/gccaedits/status/569858923655794690,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 13:57:35 +0000 2015,,,http://fr.wikipedia.org/w/index.php?diff=112115909&oldid=112032317&rcid=136126552,0,569858611922542593,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Charny (Lévis) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/E6eBuBGRwd,https://twitter.com/gccaedits/status/569858611922542593,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 11:30:52 +0000 2015,,,http://paper.li/sylvielaflamme,0,569821691687391232,,,,fr,,False,0,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Sylvie Laflamme, le Journal is out! http://t.co/Ho5rnEzJBt Stories via @gccaedits",https://twitter.com/sylvielaflamme/status/569821691687391232,Fri Jun 05 17:37:58 +0000 2009,sylvielaflamme,False,"auteure de plus de 95 livres numériques, gestionnaire de http://t.co/URvx6lgt3J fondatrice du projet  http://t.co/2B7M58GN5V",5,1219,1129,23,Ste-Anne-des-Plaines (Qc) ,Sylvie Laflamme,sylvielaflamme,3317,Saskatchewan,http://www.pretavendre.com,False
,Mon Feb 23 08:50:21 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648450809&oldid=646259115,1,569781295993262080,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>","Frank Sinatra, Jr. Wikipedia article edited anonymously from Shared Services Canada http://t.co/FBVZoA5DvS",https://twitter.com/gccaedits/status/569781295993262080,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Mon Feb 23 07:09:37 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=648441988&oldid=391204791,1,569755945062027264,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Talk:Great power/History Wikipedia article edited anonymously from Shared Services Canada http://t.co/fJ85dVUJ2e,https://twitter.com/gccaedits/status/569755945062027264,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6173,73,149,Canada,Gov. of Canada edits,gccaedits,2035,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
