coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Feb 18 20:40:25 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760672&oldid=647760494,0,568148049433903104,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/LJMEHdreDR,https://twitter.com/gccaedits/status/568148049433903104,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:39:08 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760494&oldid=647760389,0,568147727600754688,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/venmoHt6Io,https://twitter.com/gccaedits/status/568147727600754688,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:38:28 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647760389&oldid=647759811,0,568147558981349376,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/RB7A1iOjwS,https://twitter.com/gccaedits/status/568147558981349376,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:34:18 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647759811&oldid=647754429,0,568146509520359428,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/n1mbO4CXg9,https://twitter.com/gccaedits/status/568146509520359428,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 20:18:48 +0000 2015,,,http://paper.li/wayneborean/1323119784,0,568142611208384512,,,,en,,False,0,,,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",Wayne Borean Daily is out! http://t.co/7r49Fr8wW8 Stories via @gccaedits,https://twitter.com/wayneborean/status/568142611208384512,Fri Jun 05 00:09:07 +0000 2009,wayneborean,False,"Publisher, Editor, Writer. HWA Member. Do Politics, IP, Tech, Creative Arts. Follows: Be interesting & human. #ASMSG 
https://t.co/eCKirBjmpT",77,11380,11695,298,,Wayne Borean,wayneborean,28915,Eastern Time (US & Canada),http://madhatter.ca,False
,Wed Feb 18 19:59:21 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647754919&oldid=620108628,0,568137716283666432,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Rolltop desk Wikipedia article edited anonymously from Industry Canada http://t.co/xh2ECX0zBt,https://twitter.com/gccaedits/status/568137716283666432,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:56:03 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647754429&oldid=647753906,0,568136883903062016,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/VJpDCB8O5r,https://twitter.com/gccaedits/status/568136883903062016,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:52:14 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753906&oldid=647753875,0,568135924976095232,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/g0Vtv7LRSn,https://twitter.com/gccaedits/status/568135924976095232,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:51:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753875&oldid=647753767,0,568135836635693056,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/k4tofIvwaA,https://twitter.com/gccaedits/status/568135836635693056,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:51:10 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753767&oldid=647753202,0,568135654447714304,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/et2MJRpJaF,https://twitter.com/gccaedits/status/568135654447714304,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:47:12 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647753202&oldid=647752479,0,568134656228524032,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/BVJMXTDlEB,https://twitter.com/gccaedits/status/568134656228524032,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:41:46 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647752479&oldid=647752066,0,568133291632693248,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/3PsaLSl1OC,https://twitter.com/gccaedits/status/568133291632693248,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:38:53 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647752066&oldid=647751674,0,568132563715395584,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/CzxWabQADY,https://twitter.com/gccaedits/status/568132563715395584,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:35:32 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647751674&oldid=647750880,0,568131721394323456,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/T9MAaV98ne,https://twitter.com/gccaedits/status/568131721394323456,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:29:55 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647750880&oldid=647749091,0,568130306827522048,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/USZI2WLzAj,https://twitter.com/gccaedits/status/568130306827522048,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:27:38 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647750539&oldid=570448816,0,568129734510579713,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Put Your Dreams Away (For Another Day) Wikipedia article edited anonymously from Canadian Broadcasting Corporation http://t.co/x4xH9Otz21,https://twitter.com/gccaedits/status/568129734510579713,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:04:13 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647747332&oldid=645679870,0,568123839101722624,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Well, they'd know best. RT @gccaedits: Transport Canada Wikipedia article edited anonymously from Transport Canada http://t.co/If5t0aNIQ2",https://twitter.com/flanaganryan/status/568123839101722624,Wed Feb 11 18:19:50 +0000 2009,flanaganryan,False,News dude. Sports fan. Pop culture noun. I'm a web writer at @CTVKitchener.,968,636,382,27,"Kitchener, Ontario",Ryan Flanagan,flanaganryan,8547,Eastern Time (US & Canada),,False
,Wed Feb 18 19:03:38 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647747332&oldid=645679870,0,568123693467086850,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Transport Canada Wikipedia article edited anonymously from Shared Services Canada http://t.co/71yNXwnbYP,https://twitter.com/gccaedits/status/568123693467086850,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 19:03:36 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647747332&oldid=645679870,0,568123687196610561,,,,en,,False,3,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Transport Canada Wikipedia article edited anonymously from Transport Canada http://t.co/71yNXwnbYP,https://twitter.com/gccaedits/status/568123687196610561,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 18:25:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647742182&oldid=640536987,0,568114064062320640,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Quantitative computed tomography Wikipedia article edited anonymously from Shared Services Canada http://t.co/9gcXp81jNT,https://twitter.com/gccaedits/status/568114064062320640,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 17:18:00 +0000 2015,,,,0,568097110995791872,,,,en,,,1,568095669904281600,merlinskis,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @merlinskis: @gccaedits Pretty cool and a valuable service have added you @PatOndabak @LPMMcKinley @heatherdcoleman @stephenlautens,https://twitter.com/heatherdcoleman/status/568097110995791872,Sat Mar 19 17:20:12 +0000 2011,heatherdcoleman,False,"In a gentle way, you can shake the world.
Mahatma Gandhi",6613,1093,1245,25,Lethbridge,heather coleman,heatherdcoleman,11654,,,False
,Wed Feb 18 17:12:17 +0000 2015,,,,0,568095669904281600,gccaedits,,2613454796,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@gccaedits Pretty cool and a valuable service have added you @PatOndabak @LPMMcKinley @heatherdcoleman @stephenlautens,https://twitter.com/merlinskis/status/568095669904281600,Wed Nov 28 23:48:25 +0000 2012,merlinskis,False,I call on Prime Minister Stephen Harper to call the Egpytian President to insist on the deportaion of Mohamed Fahmy #HarperCallEgypt,18101,1153,1297,49,EVERYONE CHECKOUT FactsCan.ca,Merlin,merlinskis,58461,Canada/Mountain,,False
,Wed Feb 18 16:57:38 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647730716&oldid=644575054,1,568091985606799361,,,,en,,False,4,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Combatant Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/ndlBMqxg2b,https://twitter.com/gccaedits/status/568091985606799361,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 14:30:35 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647712507&oldid=647383335,0,568054979296153600,,,,en,,False,5,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Punjabi people Wikipedia article edited anonymously from Shared Services Canada http://t.co/uVpOmlVFFk,https://twitter.com/gccaedits/status/568054979296153600,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Wed Feb 18 02:11:55 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647575951&oldid=637052007,0,567869088707530752,,,,en,,False,1,567734938380681216,jasonfekete,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",RT @jasonfekete: Seriously? RT @gccaedits: Rotten and pocket boroughs Wikipedia article edited anonymously from Department of Justice http:…,https://twitter.com/AfolabiAyomide7/status/567869088707530752,Tue Apr 09 05:59:43 +0000 2013,AfolabiAyomide7,True,,8,27,108,10,,Afolabi Ayomide,AfolabiAyomide7,2382,,,False
,Tue Feb 17 23:04:04 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647623061&oldid=647622928,0,567821811586637825,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/vNMlIFVl9a,https://twitter.com/gccaedits/status/567821811586637825,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 23:02:57 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647622928&oldid=647621583,1,567821531306467328,,,,en,,False,2,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/BIIiikiker,https://twitter.com/gccaedits/status/567821531306467328,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 22:52:09 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647621583&oldid=647620907,0,567818813686824961,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/bwgHKRFT6P,https://twitter.com/gccaedits/status/567818813686824961,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 22:47:03 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647620907&oldid=647618597,0,567817532137291776,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/Y84bZKHjAN,https://twitter.com/gccaedits/status/567817532137291776,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 22:22:41 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647617627&oldid=646243209,0,567811397011374080,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",HMCS Algonquin (DDG 283) Wikipedia article edited anonymously from Canadian Department of National Defence http://t.co/4NScl0aruS,https://twitter.com/gccaedits/status/567811397011374080,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 22:03:07 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647615130&oldid=647356517,0,567806473712193536,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Tatiana P. Grigorieva Wikipedia article edited anonymously from Environment Canada http://t.co/jPVsNMja2T,https://twitter.com/gccaedits/status/567806473712193536,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 20:32:42 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647601631&oldid=647169211,1,567783721476038656,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Burger King/Tim Hortons MT@gccaedits: Restaurant Brands International Wiki article edited from Shared Services Canada http://t.co/U1zjmmwibv,https://twitter.com/LoopEmma/status/567783721476038656,Tue Feb 21 05:16:50 +0000 2012,LoopEmma,False,Digital journalist @OttawaCitizen. Former @TheWindsorStar. News tip? Email me: eloop@ottawacitizen.com,935,802,670,28,"Ottawa/Windsor, Ont.",Emma Loop,LoopEmma,5019,Eastern Time (US & Canada),http://ottawacitizen.com/author/emma-loop,False
,Tue Feb 17 20:30:22 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647601631&oldid=647169211,0,567783135015104513,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Restaurant Brands International Wikipedia article edited anonymously from Shared Services Canada http://t.co/XjmsWy3Zno,https://twitter.com/gccaedits/status/567783135015104513,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 18:49:08 +0000 2015,,,,0,567757658440146945,fsayre,567757108462030848,258031134,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@fsayre @gccaedits ditto. Also, digging deeper there may or may not be legitimate reasons for the deletion.",https://twitter.com/MikeoftheWest/status/567757658440146945,Thu Apr 02 17:30:45 +0000 2009,MikeoftheWest,False,"digitization, community engagement, librarian for hire",1457,660,865,42,Vancouver,Mike Conroy,MikeoftheWest,4930,Pacific Time (US & Canada),https://www.linkedin.com/pub/mike-conroy/97/a07/784,False
,Tue Feb 17 18:46:57 +0000 2015,,,,0,567757108462030848,MikeoftheWest,567756114142302208,28379488,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@MikeoftheWest I'm really loving @gccaedits,https://twitter.com/fsayre/status/567757108462030848,Sat Feb 26 20:23:15 +0000 2011,fsayre,False,"UMN Pharmacy Librarian. Interested in evidence-based medicine, innovation in healthcare education, beer. 'Share with me my studies, my meals, my walks' Seneca",4090,696,370,41,"Minneapolis, MN",Franklin Sayre,fsayre,14777,,http://fsayre.com,False
,Tue Feb 17 18:43:00 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647586130&oldid=647276370 https://twitter.com/gccaedits/status/567753792629002240,0,567756114142302208,gccaedits,567753792629002240,2613454796,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@gccaedits HoC edit removes ""controversy"" section from Irwin Cotler entry: http://t.co/JZfTeAk3vh https://t.co/mpnCGCBtwN",https://twitter.com/MikeoftheWest/status/567756114142302208,Thu Apr 02 17:30:45 +0000 2009,MikeoftheWest,False,"digitization, community engagement, librarian for hire",1457,660,865,42,Vancouver,Mike Conroy,MikeoftheWest,4930,Pacific Time (US & Canada),https://www.linkedin.com/pub/mike-conroy/97/a07/784,False
,Tue Feb 17 18:33:47 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647586130&oldid=647276370,1,567753792629002240,,,,en,,False,0,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Irwin Cotler Wikipedia article edited anonymously from Canadian House of Commons http://t.co/cz0JruGwXJ,https://twitter.com/gccaedits/status/567753792629002240,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
,Tue Feb 17 17:18:51 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647575951&oldid=637052007,0,567734938380681216,,,,en,,False,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Seriously? RT @gccaedits: Rotten and pocket boroughs Wikipedia article edited anonymously from Department of Justice http://t.co/BCuBEyWv42,https://twitter.com/jasonfekete/status/567734938380681216,Thu Nov 13 18:08:22 +0000 2008,jasonfekete,False,"Parliament Hill reporter for the Ottawa Citizen; political nerd who loves sports. I've wordsmithed in Ont, Sask, Alta. Retweets not endorsement. Opinions my own",276,6884,965,338,"Ottawa, Ontario",Jason Fekete,jasonfekete,26695,Eastern Time (US & Canada),http://o.canada.com/author/jasonfekete/,False
,Tue Feb 17 17:17:38 +0000 2015,,,http://en.wikipedia.org/w/index.php?diff=647576127&oldid=647575951,0,567734630737264641,,,,en,,False,1,,,"<a href=""https://twitter.com/gccaedits"" rel=""nofollow"">GC CA Edits</a>",Rotten and pocket boroughs Wikipedia article edited anonymously from Department of Justice Canada http://t.co/MzS6UTjq8o,https://twitter.com/gccaedits/status/567734630737264641,Wed Jul 09 12:06:54 +0000 2014,gccaedits,False,I'm a bot that tweets anonymous Wikipedia edits that are made from Canadian Government IP addresses. I'm powered by: https://t.co/mip4rTkvth,9,6161,73,147,Canada,Gov. of Canada edits,gccaedits,1972,Eastern Time (US & Canada),https://github.com/ruebot/gccaedits-ip-address-ranges,False
